Date,Station,Site,Bay,Species,Length
8/6/2021,341,Ugak-7,Ugak,Pacific cod,70
8/6/2021,341,Ugak-7,Ugak,Pacific cod,73
8/6/2021,341,Ugak-7,Ugak,Pacific cod,78
8/6/2021,341,Ugak-7,Ugak,Pacific cod,61
8/6/2021,341,Ugak-7,Ugak,Pacific cod,67
8/6/2021,341,Ugak-7,Ugak,Pacific cod,63
8/6/2021,341,Ugak-7,Ugak,Pacific cod,64
8/6/2021,341,Ugak-7,Ugak,Pacific cod,67
8/6/2021,343,Ugak-3,Ugak,Pacific cod,67
8/6/2021,343,Ugak-3,Ugak,Pacific cod,112
8/6/2021,343,Ugak-3,Ugak,Pacific cod,77
8/6/2021,343,Ugak-3,Ugak,Pacific cod,92
8/6/2021,343,Ugak-3,Ugak,Pacific cod,66
8/6/2021,343,Ugak-3,Ugak,Pacific cod,72
8/6/2021,343,Ugak-3,Ugak,Pacific cod,84
8/6/2021,343,Ugak-3,Ugak,Pacific cod,101
8/6/2021,343,Ugak-3,Ugak,Pacific cod,64
8/6/2021,343,Ugak-3,Ugak,Pacific cod,70
8/6/2021,343,Ugak-3,Ugak,Pacific cod,80
8/6/2021,343,Ugak-3,Ugak,Pacific cod,63
8/6/2021,343,Ugak-3,Ugak,Pacific cod,89
8/6/2021,343,Ugak-3,Ugak,Pacific cod,65
8/6/2021,343,Ugak-3,Ugak,Pacific cod,56
8/6/2021,343,Ugak-3,Ugak,Pacific cod,60
8/6/2021,343,Ugak-3,Ugak,Pacific cod,71
8/6/2021,343,Ugak-3,Ugak,Pacific cod,78
8/6/2021,343,Ugak-3,Ugak,Pacific cod,57
8/6/2021,343,Ugak-3,Ugak,Pacific cod,69
8/6/2021,343,Ugak-3,Ugak,Pacific cod,60
8/6/2021,343,Ugak-3,Ugak,Pacific cod,58
8/6/2021,343,Ugak-3,Ugak,Pacific cod,66
8/6/2021,343,Ugak-3,Ugak,Pacific cod,55
8/6/2021,343,Ugak-3,Ugak,Pacific cod,104
8/6/2021,343,Ugak-3,Ugak,Pacific cod,64
8/6/2021,343,Ugak-3,Ugak,Pacific cod,76
8/6/2021,343,Ugak-3,Ugak,Pacific cod,71
8/6/2021,343,Ugak-3,Ugak,Pacific cod,59
8/6/2021,343,Ugak-3,Ugak,Pacific cod,82
8/6/2021,343,Ugak-3,Ugak,Pacific cod,71
8/6/2021,343,Ugak-3,Ugak,Pacific cod,59
8/6/2021,343,Ugak-3,Ugak,Pacific cod,60
8/6/2021,343,Ugak-3,Ugak,Pacific cod,67
8/6/2021,344,Ugak-4,Ugak,Pacific cod,56
8/6/2021,344,Ugak-4,Ugak,Pacific cod,65
8/6/2021,344,Ugak-4,Ugak,Pacific cod,69
8/6/2021,344,Ugak-4,Ugak,Pacific cod,66
8/6/2021,344,Ugak-4,Ugak,Pacific cod,60
8/6/2021,344,Ugak-4,Ugak,Pacific cod,73
8/6/2021,344,Ugak-4,Ugak,Pacific cod,62
8/6/2021,344,Ugak-4,Ugak,Pacific cod,65
8/6/2021,344,Ugak-4,Ugak,Pacific cod,51
8/6/2021,344,Ugak-4,Ugak,Pacific cod,57
8/6/2021,344,Ugak-4,Ugak,Pacific cod,68
8/6/2021,344,Ugak-4,Ugak,Pacific cod,65
8/6/2021,344,Ugak-4,Ugak,Pacific cod,63
8/6/2021,344,Ugak-4,Ugak,Pacific cod,73
8/6/2021,344,Ugak-4,Ugak,Pacific cod,57
8/6/2021,344,Ugak-4,Ugak,Pacific cod,66
8/6/2021,344,Ugak-4,Ugak,Pacific cod,57
8/6/2021,344,Ugak-4,Ugak,Pacific cod,72
8/6/2021,344,Ugak-4,Ugak,Pacific cod,52
8/6/2021,344,Ugak-4,Ugak,Pacific cod,65
8/6/2021,344,Ugak-4,Ugak,Pacific cod,58
8/6/2021,344,Ugak-4,Ugak,Pacific cod,91
8/6/2021,344,Ugak-4,Ugak,Pacific cod,77
8/6/2021,344,Ugak-4,Ugak,Pacific cod,65
8/6/2021,344,Ugak-4,Ugak,Pacific cod,69
8/6/2021,345,Ugak-8,Ugak,Pacific cod,64
8/6/2021,345,Ugak-8,Ugak,Pacific cod,87
8/6/2021,345,Ugak-8,Ugak,Pacific cod,76
8/6/2021,345,Ugak-8,Ugak,Pacific cod,46
8/6/2021,345,Ugak-8,Ugak,Pacific cod,104
8/6/2021,345,Ugak-8,Ugak,Pacific cod,53
8/6/2021,345,Ugak-8,Ugak,Pacific cod,79
8/6/2021,345,Ugak-8,Ugak,Pacific cod,46
8/6/2021,345,Ugak-8,Ugak,Pacific cod,61
8/6/2021,345,Ugak-8,Ugak,Pacific cod,69
8/6/2021,346,Ugak-6,Ugak,Pacific cod,51
8/6/2021,346,Ugak-6,Ugak,Pacific cod,62
8/6/2021,346,Ugak-6,Ugak,Pacific cod,55
8/6/2021,346,Ugak-6,Ugak,Pacific cod,67
8/6/2021,346,Ugak-6,Ugak,Pacific cod,61
8/6/2021,346,Ugak-6,Ugak,Pacific cod,69
8/6/2021,346,Ugak-6,Ugak,Pacific cod,59
8/6/2021,346,Ugak-6,Ugak,Pacific cod,64
8/6/2021,347,Ugak-5,Ugak,Pacific cod,72
8/6/2021,347,Ugak-5,Ugak,Pacific cod,76
8/6/2021,342,Ugak-2,Ugak,Pacific herring,53
8/6/2021,342,Ugak-2,Ugak,Pacific herring,51
8/6/2021,342,Ugak-2,Ugak,Pacific herring,52
8/6/2021,342,Ugak-2,Ugak,Pacific herring,50
8/6/2021,342,Ugak-2,Ugak,Pacific herring,48
8/6/2021,342,Ugak-2,Ugak,Pacific herring,44
8/6/2021,342,Ugak-2,Ugak,Pacific herring,46
8/6/2021,342,Ugak-2,Ugak,Pacific herring,44
8/6/2021,342,Ugak-2,Ugak,Pacific herring,46
8/6/2021,342,Ugak-2,Ugak,Pacific herring,48
8/6/2021,342,Ugak-2,Ugak,Pacific herring,43
8/6/2021,342,Ugak-2,Ugak,Pacific herring,46
8/6/2021,342,Ugak-2,Ugak,Pacific herring,42
8/6/2021,342,Ugak-2,Ugak,Pacific herring,44
8/6/2021,341,Ugak-7,Ugak,saffron cod,323
8/6/2021,341,Ugak-7,Ugak,saffron cod,127
8/6/2021,341,Ugak-7,Ugak,saffron cod,95
8/6/2021,341,Ugak-7,Ugak,saffron cod,96
8/6/2021,341,Ugak-7,Ugak,saffron cod,92
8/6/2021,341,Ugak-7,Ugak,saffron cod,104
8/6/2021,341,Ugak-7,Ugak,saffron cod,113
8/6/2021,341,Ugak-7,Ugak,saffron cod,89
8/6/2021,341,Ugak-7,Ugak,saffron cod,90
8/6/2021,347,Ugak-5,Ugak,saffron cod,117
8/6/2021,347,Ugak-5,Ugak,saffron cod,125
8/6/2021,347,Ugak-5,Ugak,saffron cod,116
8/6/2021,347,Ugak-5,Ugak,saffron cod,109
8/6/2021,347,Ugak-5,Ugak,saffron cod,90
8/6/2021,347,Ugak-5,Ugak,saffron cod,106
8/6/2021,347,Ugak-5,Ugak,saffron cod,111
8/6/2021,347,Ugak-5,Ugak,saffron cod,93
8/6/2021,347,Ugak-5,Ugak,saffron cod,87
8/6/2021,347,Ugak-5,Ugak,saffron cod,119
8/6/2021,347,Ugak-5,Ugak,saffron cod,109
8/6/2021,347,Ugak-5,Ugak,saffron cod,70
8/6/2021,347,Ugak-5,Ugak,saffron cod,117
8/6/2021,347,Ugak-5,Ugak,saffron cod,94
8/6/2021,347,Ugak-5,Ugak,saffron cod,104
8/6/2021,347,Ugak-5,Ugak,saffron cod,109
8/6/2021,347,Ugak-5,Ugak,saffron cod,99
8/6/2021,347,Ugak-5,Ugak,saffron cod,100
8/6/2021,347,Ugak-5,Ugak,saffron cod,91
8/6/2021,347,Ugak-5,Ugak,saffron cod,116
8/6/2021,347,Ugak-5,Ugak,saffron cod,101
8/6/2021,347,Ugak-5,Ugak,saffron cod,97
8/6/2021,347,Ugak-5,Ugak,saffron cod,100
8/6/2021,347,Ugak-5,Ugak,saffron cod,102
8/6/2021,347,Ugak-5,Ugak,saffron cod,65
8/6/2021,347,Ugak-5,Ugak,saffron cod,91
8/6/2021,343,Ugak-3,Ugak,walleye pollock,70
8/6/2021,343,Ugak-3,Ugak,walleye pollock,74
8/6/2021,343,Ugak-3,Ugak,walleye pollock,65
8/6/2021,343,Ugak-3,Ugak,walleye pollock,71
8/6/2021,343,Ugak-3,Ugak,walleye pollock,68
8/6/2021,343,Ugak-3,Ugak,walleye pollock,66
8/6/2021,343,Ugak-3,Ugak,walleye pollock,80
8/6/2021,343,Ugak-3,Ugak,walleye pollock,58
8/6/2021,343,Ugak-3,Ugak,walleye pollock,66
8/6/2021,343,Ugak-3,Ugak,walleye pollock,66
8/6/2021,343,Ugak-3,Ugak,walleye pollock,63
8/6/2021,343,Ugak-3,Ugak,walleye pollock,57
8/6/2021,343,Ugak-3,Ugak,walleye pollock,62
8/6/2021,343,Ugak-3,Ugak,walleye pollock,64
8/6/2021,343,Ugak-3,Ugak,walleye pollock,57
8/6/2021,343,Ugak-3,Ugak,walleye pollock,70
8/6/2021,343,Ugak-3,Ugak,walleye pollock,69
8/6/2021,343,Ugak-3,Ugak,walleye pollock,74
8/6/2021,343,Ugak-3,Ugak,walleye pollock,58
8/6/2021,343,Ugak-3,Ugak,walleye pollock,62
8/6/2021,344,Ugak-4,Ugak,walleye pollock,45
8/6/2021,344,Ugak-4,Ugak,walleye pollock,45
8/6/2021,344,Ugak-4,Ugak,walleye pollock,49
8/6/2021,344,Ugak-4,Ugak,walleye pollock,44
8/6/2021,344,Ugak-4,Ugak,walleye pollock,50
8/6/2021,346,Ugak-6,Ugak,walleye pollock,41
8/6/2021,346,Ugak-6,Ugak,walleye pollock,43
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
